Time,ID,B0,B1,B2,B3,B4,B5,B6,B7
-1496624514.22062,078,54,29,00,10,00,00,00,00
-1496624514.22799,076,3C,73,C0,80,00,00,00,00
-1496624514.22825,077,01,CD,08,34,7F,F8,09,FF
-1496624514.2285,07D,00,19,DD,90,00,3F,EF,FE
-1496624514.24062,078,01,28,80,10,00,00,00,00
-1496624514.24925,076,3C,84,C0,80,00,00,00,00
-1496624514.24927,077,01,CD,08,31,7F,F8,09,FF
-1496624514.24927,07D,00,1C,D9,A0,00,3F,EF,FE
-1496624514.26052,078,01,28,80,10,00,00,00,00
-1496624514.26913,076,3C,94,C0,80,00,00,00,00
-1496624514.26914,077,01,CE,08,30,7F,F8,05,FF
-1496624514.26915,07D,00,1C,D8,B0,00,3F,EF,FE
-1496624514.2805,078,00,28,00,10,00,00,00,00
-1496624514.28902,076,3C,A3,C0,80,00,00,00,00
-1496624514.28903,077,01,CF,08,2D,7F,F8,0D,FF
-1496624514.28918,07D,00,1C,D7,C0,00,3F,EF,FE
-1496624514.3005,078,01,28,80,10,00,00,00,00
-1496624514.3089,076,3C,B2,C0,80,00,00,00,00
-1496624514.30891,077,01,D0,08,2A,7F,F8,0D,FC
-1496624514.30892,07D,00,1C,D6,D0,00,3F,EF,FE
-1496624514.32051,078,55,29,80,10,00,00,00,00
-1496624514.32826,076,3C,C0,C0,80,00,00,00,00
-1496624514.32851,077,01,D0,08,29,7F,F8,09,FF
-1496624514.32876,07D,00,1D,D4,E0,00,3F,EF,FE
-1496624514.3409,078,00,28,00,10,00,00,00,00
-1496624514.34913,076,3C,CE,C0,80,00,00,00,00
-1496624514.34915,077,01,D1,08,25,7F,F8,09,FF
-1496624514.34916,07D,00,1D,D3,F0,00,3F,EF,FE
-1496624514.36038,078,01,28,80,10,00,00,00,00
-1496624514.36814,076,3C,DA,C0,80,00,00,00,00
-1496624514.36839,077,01,D2,08,25,7F,F8,05,FE
-1496624514.36851,07D,00,20,DF,00,00,3F,EF,FE
-1496624514.38039,078,01,28,80,10,00,00,00,00
-1496624514.38801,076,3C,E5,C0,80,00,00,00,00
-1496624514.38826,077,01,D2,08,24,7F,F8,09,FF
-1496624514.38852,07D,00,25,D9,10,00,3F,EF,FE
-1496624514.40039,078,00,28,00,10,00,00,00,00
-1496624514.4088,076,3C,EE,C0,80,00,00,00,00
-1496624514.40902,077,01,D4,08,24,7F,F8,09,FF
-1496624514.40904,07D,00,27,D6,20,00,3F,EF,FE
-1496624514.42064,078,57,29,80,10,00,00,00,00
-1496624514.42902,076,3C,F6,C0,80,00,00,00,00
-1496624514.42903,077,01,D4,08,24,7F,F8,05,FF
-1496624514.42905,07D,00,2A,D2,30,00,3F,EF,FE
-1496624514.44039,078,01,28,80,10,00,00,00,00
-1496624514.44879,076,3C,FF,C0,80,00,00,00,00
-1496624514.4488,077,01,D5,08,23,7F,F8,01,FF
-1496624514.44881,07D,00,2E,CD,40,00,3F,EF,FE
-1496624514.46041,078,00,28,00,10,00,00,00,00
-1496624514.46802,076,3D,05,C0,80,00,00,00,00
-1496624514.46828,077,01,D5,08,21,7F,F8,11,FF
-1496624514.46856,07D,00,34,C6,50,00,3F,EF,FE
-1496624514.4804,078,01,28,80,10,00,00,00,00
-1496624514.48815,076,3D,0C,C0,80,00,00,00,00
-1496624514.48828,077,01,D5,08,21,7F,F8,0E,03
-1496624514.48852,07D,00,39,C0,60,01,3F,EF,FE
-1496624514.5004,078,01,28,80,10,00,00,00,00
-1496624514.50872,076,3D,12,C0,80,00,00,00,00
-1496624514.50877,077,01,D6,08,20,7F,F8,06,02
-1496624514.50878,07D,00,3D,BB,70,02,BF,EF,FE
-1496624514.5204,078,54,29,00,10,00,00,00,00
-1496624514.52859,076,3D,19,C0,80,00,00,00,00
-1496624514.5286,077,01,D6,08,1F,7F,F8,0A,00
-1496624514.52882,07D,00,3D,BA,80,04,3F,EF,FE
-1496624514.54041,078,01,28,80,10,00,00,00,00
-1496624514.54868,076,3D,1F,C0,80,00,00,00,00
-1496624514.54869,077,01,D6,08,20,7F,F7,FE,02
-1496624514.5487,07D,00,3D,B9,90,06,BF,EF,FE
-1496624514.56043,078,01,28,80,10,00,00,00,00
-1496624514.56904,076,3D,24,C0,80,00,00,00,00
-1496624514.56906,077,01,D6,08,1F,7F,F8,06,03
-1496624514.56907,07D,00,3D,B8,A0,08,BF,EF,FE
-1496624514.58055,078,00,28,00,10,00,00,00,00
-1496624514.58891,076,3D,29,C0,80,00,00,00,00
-1496624514.58893,077,01,D6,08,1E,7F,F8,06,02
-1496624514.58894,07D,00,3D,B7,B0,0A,3F,EF,FE
-1496624514.60167,078,01,28,80,10,00,00,00,00
-1496624514.6083,076,3D,2D,C0,80,00,00,00,00
-1496624514.60842,077,01,D6,08,1D,7F,F8,0A,04
-1496624514.60867,07D,00,3D,B6,C0,0B,BF,EF,FE
-1496624514.62042,078,55,29,80,10,00,00,00,00
-1496624514.6283,076,3D,33,C0,80,00,00,00,00
-1496624514.62856,077,01,D5,08,1D,7F,F8,06,04
-1496624514.6288,07D,00,3D,B5,D0,0D,3F,EF,FE
-1496624514.64042,078,00,28,00,10,00,00,00,00
-1496624514.64905,076,3D,3B,C0,80,00,00,00,00
-1496624514.64907,077,01,D6,08,1E,7F,F8,0A,03
-1496624514.64908,07D,00,40,B1,E0,0D,BF,EF,FE
-1496624514.6603,078,01,28,80,10,00,00,00,00
-1496624514.66892,076,3D,45,C0,80,00,00,00,00
-1496624514.66894,077,01,D4,08,1E,7F,F8,1A,04
-1496624514.66895,07D,00,40,B0,F0,0E,3F,EF,FE
-1496624514.68043,078,01,28,80,10,00,00,00,00
-1496624514.68918,076,3D,53,C0,80,00,00,00,00
-1496624514.6892,077,01,D3,08,1B,7F,F8,16,04
-1496624514.6892,07D,00,42,BD,00,0E,BF,EF,FE
-1496624514.70032,078,00,28,00,10,00,00,00,00
-1496624514.70881,076,3D,65,C0,80,00,00,00,00
-1496624514.70883,077,01,D3,08,1B,7F,F8,0E,03
-1496624514.70884,07D,00,43,BB,10,0F,3F,EF,FE
-1496624514.72031,078,55,29,80,10,00,00,00,00
-1496624514.72844,076,3D,7C,C0,80,00,00,00,00
-1496624514.72845,077,01,D3,08,1C,7F,F8,0E,05
-1496624514.72869,07D,00,43,BA,20,0F,BF,EF,FE
-1496624514.74083,078,01,28,80,10,00,00,00,00
-1496624514.74931,076,3D,96,C0,80,00,00,00,00
-1496624514.74933,077,01,D2,08,1C,7F,F8,12,04
-1496624514.74934,07D,00,46,B6,30,10,BF,EF,FE
-1496624514.76031,078,00,28,00,10,00,00,00,00
-1496624514.76819,076,3D,B6,C0,80,00,00,00,00
-1496624514.76844,077,01,D2,08,19,7F,F8,16,04
-1496624514.76881,07D,00,48,B3,40,11,3F,EF,FE
-1496624514.78031,078,01,28,80,10,00,00,00,00
-1496624514.78871,076,3D,D9,C0,80,00,00,00,00
-1496624514.78872,077,01,D1,08,19,7F,F8,12,02
-1496624514.78873,07D,00,49,B1,50,12,3F,EF,FE
-1496624514.80057,078,01,28,80,10,00,00,00,00
-1496624514.80846,076,3E,00,C0,80,00,00,00,00
-1496624514.80861,077,01,D0,08,16,7F,F8,06,05
-1496624514.80863,07D,00,4B,AE,60,13,3F,EF,FE
-1496624514.82034,078,54,29,00,10,00,00,00,00
-1496624514.82832,076,3E,2D,C0,80,00,00,00,00
-1496624514.82858,077,01,D0,08,12,7F,F8,0A,05
-1496624514.82882,07D,00,4B,AD,70,14,3F,EF,FE
-1496624514.84032,078,01,28,80,10,00,00,00,00
-1496624514.84858,076,3E,5F,C0,80,00,00,00,00
-1496624514.84859,077,01,D0,08,10,7F,F8,02,04
-1496624514.84872,07D,00,4F,A8,80,15,3F,EF,FE
-1496624514.86057,078,01,28,80,10,00,00,00,00
-1496624514.8692,076,3E,95,C0,80,00,00,00,00
-1496624514.86922,077,01,CF,08,0D,7F,F8,0E,06
-1496624514.86923,07D,00,51,A5,90,16,3F,EF,FE
-1496624514.88032,078,00,28,00,10,00,00,00,00
-1496624514.88885,076,3E,D2,C0,80,00,00,00,00
-1496624514.88885,077,01,CE,08,06,7F,F8,02,06
-1496624514.88901,07D,00,51,A4,A0,18,3F,EF,FE
-1496624514.90032,078,01,28,80,10,00,00,00,00
-1496624514.90883,076,3F,12,C0,80,00,00,00,00
-1496624514.90885,077,01,CD,08,06,7F,F7,FE,04
-1496624514.90886,07D,00,51,A3,B0,1A,3F,EF,FE
-1496624514.92085,078,55,29,80,10,00,00,00,00
-1496624514.92833,076,3F,58,C0,80,00,00,00,00
-1496624514.92859,077,01,CD,07,FF,7F,F8,02,04
-1496624514.92871,07D,00,52,A1,C0,1B,BF,EF,FE
-1496624514.94033,078,00,28,00,10,00,00,00,00
-1496624514.94836,076,3F,9E,C0,80,00,00,00,00
-1496624514.94837,077,01,CD,07,F9,7F,F8,02,06
-1496624514.94871,07D,00,52,A0,D0,1D,3F,EF,FE
-1496624514.96033,078,01,28,80,10,00,00,00,00
-1496624514.96909,076,3F,E7,C0,80,00,00,00,00
-1496624514.96911,077,01,CB,07,F6,7F,F7,EE,08
-1496624514.96912,07D,00,52,9F,E0,1E,BF,EF,FE
-1496624514.98086,078,01,28,80,10,00,00,00,00
-1496624514.98821,076,40,31,C0,80,00,00,00,00
-1496624514.98847,077,01,C8,07,EE,7F,F7,F2,07
-1496624514.98872,07D,00,52,9E,F0,1F,BF,EF,FE
-1496624515.00036,078,00,28,00,10,00,00,00,00
-1496624515.00836,076,40,7A,C0,80,00,00,00,00
-1496624515.00849,077,01,C8,07,E8,7F,F7,F2,06
-1496624515.00872,07D,00,52,AD,00,21,3F,EF,FE
-1496624515.02034,078,55,29,80,10,00,00,00,00
-1496624515.02835,076,40,C1,C0,80,00,00,00,00
-1496624515.02847,077,01,C8,07,E1,7F,F7,FE,06
-1496624515.02872,07D,00,54,AA,10,22,3F,EF,FE
-1496624515.04047,078,01,28,80,10,00,00,00,00
-1496624515.04886,076,41,07,C0,80,00,00,00,00
-1496624515.04887,077,01,C6,07,DB,7F,F7,FA,08
-1496624515.04897,07D,00,54,A9,20,23,3F,EF,FE
-1496624515.06035,078,00,28,00,10,00,00,00,00
-1496624515.06885,076,41,4E,C0,80,00,00,00,00
-1496624515.0691,077,01,C4,07,D6,7F,F7,F2,09
-1496624515.06911,07D,00,54,A8,30,23,BF,EF,FE
-1496624515.08036,078,01,28,80,10,00,00,00,00
-1496624515.08923,076,41,95,C0,80,00,00,00,00
-1496624515.08924,077,01,C3,07,D0,7F,F7,E2,07
-1496624515.08925,07D,00,54,A7,40,24,3F,EF,FE
-1496624515.10048,078,01,28,80,10,00,00,00,00
-1496624515.10822,076,41,DD,C0,80,00,00,00,00
-1496624515.10835,077,01,C3,07,CA,7F,F7,FE,05
-1496624515.10873,07D,00,54,A6,50,24,BF,EF,FE
-1496624515.12036,078,54,29,00,10,00,00,00,00
-1496624515.12848,076,42,25,C0,80,00,00,00,00
-1496624515.12861,077,01,C0,07,C5,7F,F7,FE,0B
-1496624515.12885,07D,00,54,A5,60,25,3F,EF,FE
-1496624515.14036,078,01,28,80,10,00,00,00,00
-1496624515.14861,076,42,6E,C0,80,00,00,00,00
-1496624515.14862,077,01,BE,07,C0,7F,F7,FE,0B
-1496624515.14874,07D,00,54,A4,70,25,BF,EF,FE
-1496624515.16036,078,01,28,80,10,00,00,00,00
-1496624515.16875,076,42,B9,C0,80,00,00,00,00
-1496624515.16876,077,01,BE,07,BB,7F,F7,FE,0A
-1496624515.16877,07D,00,54,A3,80,25,BF,EF,FE
-1496624515.18024,078,00,28,00,10,00,00,00,00
-1496624515.18849,076,43,03,C0,80,00,00,00,00
-1496624515.1885,077,01,BC,07,B4,7F,F7,FE,09
-1496624515.18874,07D,00,54,A2,90,25,BF,EF,FE
-1496624515.20036,078,01,28,80,10,00,00,00,00
-1496624515.20849,076,43,4C,C0,80,00,00,00,00
-1496624515.20851,077,01,BA,07,B0,7F,F7,FE,0B
-1496624515.20862,07D,00,54,A1,A0,25,BF,EF,FE
-1496624515.22049,078,55,29,80,10,00,00,00,00
-1496624515.22926,076,43,93,C0,80,00,00,00,00
-1496624515.22926,077,01,BA,07,AB,7F,F8,0E,0B
-1496624515.22927,07D,00,54,A0,B0,25,BF,EF,FE
-1496624515.24025,078,00,28,00,10,00,00,00,00
-1496624515.24825,076,43,DB,C0,80,00,00,00,00
-1496624515.24849,077,01,B7,07,A7,7F,F8,0A,0D
-1496624515.24874,07D,00,54,9F,C0,25,BF,EF,FE
-1496624515.26025,078,01,28,80,10,00,00,00,00
-1496624515.2685,076,44,21,C0,80,00,00,00,00
-1496624515.26863,077,01,B5,07,A2,7F,F8,0A,09
-1496624515.26864,07D,00,54,9E,D0,25,BF,EF,FE
-1496624515.28038,078,01,28,80,10,00,00,00,00
-1496624515.28839,076,44,67,C0,80,00,00,00,00
-1496624515.2885,077,01,B4,07,9B,7F,F8,0E,0B
-1496624515.28875,07D,00,54,9D,E0,25,BF,EF,FE
-1496624515.3005,078,00,28,00,10,00,00,00,00
-1496624515.30866,076,44,AE,C0,80,00,00,00,00
-1496624515.30867,077,01,B2,07,95,7F,F8,1A,0B
-1496624515.30868,07D,00,54,9C,F0,26,3F,EF,FE
-1496624515.32025,078,55,29,80,10,00,00,00,00
-1496624515.32813,076,44,F7,C0,80,00,00,00,00
-1496624515.32851,077,01,B1,07,91,7F,F8,0E,0B
-1496624515.32863,07D,00,54,AB,00,26,3F,EF,FE
-1496624515.34038,078,01,28,80,10,00,00,00,00
-1496624515.34851,076,45,41,C0,80,00,00,00,00
-1496624515.34852,077,01,AF,07,8B,7F,F8,1A,0B
-1496624515.34876,07D,00,54,AA,10,26,3F,EF,FE
-1496624515.36038,078,00,28,00,10,00,00,00,00
-1496624515.36926,076,45,89,C0,80,00,00,00,00
-1496624515.36927,077,01,AE,07,86,7F,F8,1A,08
-1496624515.36928,07D,00,54,A9,20,26,3F,EF,FE
-1496624515.38026,078,01,28,80,10,00,00,00,00
-1496624515.38864,076,45,D2,C0,80,00,00,00,00
-1496624515.38865,077,01,AC,07,81,7F,F8,1E,0C
-1496624515.38866,07D,00,55,A7,30,26,3F,EF,FE
-1496624515.40052,078,01,28,80,10,00,00,00,00
-1496624515.40867,076,46,1A,C0,80,00,00,00,00
-1496624515.40868,077,01,A9,07,7D,7F,F8,16,0E
-1496624515.40868,07D,00,58,A3,40,26,3F,EF,FE
-1496624515.42064,078,56,29,00,10,00,00,00,00
-1496624515.42827,076,46,61,C0,80,00,00,00,00
-1496624515.42852,077,01,A8,07,78,7F,F8,12,0C
-1496624515.42877,07D,00,58,A2,50,26,3F,EF,FE
-1496624515.44026,078,01,28,80,10,00,00,00,00
-1496624515.44877,076,46,A7,C0,80,00,00,00,00
-1496624515.44879,077,01,A7,07,74,7F,F8,12,0A
-1496624515.4489,07D,00,58,A1,60,26,BF,EF,FE
-1496624515.4604,078,01,28,80,10,00,00,00,00
-1496624515.46927,076,46,EE,C0,80,00,00,00,00
-1496624515.46929,077,01,A5,07,6F,7F,F8,22,0B
-1496624515.4693,07D,00,58,A0,70,27,3F,EF,FE
-1496624515.48029,078,00,28,00,10,00,00,00,00
-1496624515.4889,076,47,37,C0,80,00,00,00,00
-1496624515.48891,077,01,A3,07,6A,7F,F8,1E,0E
-1496624515.48892,07D,00,58,9F,80,27,BF,EF,FE
-1496624515.50027,078,01,28,80,10,00,00,00,00
-1496624515.50903,076,47,7F,C0,80,00,00,00,00
-1496624515.50904,077,01,A1,07,68,7F,F8,16,0D
-1496624515.50905,07D,00,58,9E,90,28,3F,EF,FE
-1496624515.52066,078,55,29,80,10,00,00,00,00
-1496624515.52828,076,47,C8,C0,80,00,00,00,00
-1496624515.52866,077,01,A0,07,63,7F,F8,12,0A
-1496624515.52878,07D,00,58,9D,A0,28,BF,EF,FE
-1496624515.54029,078,00,28,00,10,00,00,00,00
-1496624515.54916,076,48,0E,C0,80,00,00,00,00
-1496624515.54917,077,01,9C,07,5C,7F,F8,1E,0D
-1496624515.54918,07D,00,58,9C,B0,29,BF,EF,FE
-1496624515.56028,078,01,28,80,10,00,00,00,00
-1496624515.56816,076,48,56,C0,80,00,00,00,00
-1496624515.56841,077,01,9B,07,59,7F,F8,16,0D
-1496624515.56866,07D,00,5A,99,C0,29,BF,EF,FE
-1496624515.58066,078,01,28,80,10,00,00,00,00
-1496624515.58829,076,48,9F,C0,80,00,00,00,00
-1496624515.58857,077,01,9A,07,55,7F,F8,12,10
-1496624515.58879,07D,00,5A,98,D0,29,BF,EF,FE
-1496624515.60029,078,00,28,00,10,00,00,00,00
-1496624515.60829,076,48,E7,C0,80,00,00,00,00
-1496624515.60857,077,01,98,07,51,7F,F8,06,0E
-1496624515.60879,07D,00,5A,97,E0,29,BF,EF,FE
-1496624515.62029,078,55,29,80,10,00,00,00,00
-1496624515.62817,076,49,2D,C0,80,00,00,00,00
-1496624515.62842,077,01,95,07,4C,7F,F8,06,0B
-1496624515.62867,07D,00,5C,94,F0,29,BF,EF,FE
-1496624515.64042,078,01,28,80,10,00,00,00,00
-1496624515.64856,076,49,73,C0,80,00,00,00,00
-1496624515.64857,077,01,93,07,47,7F,F8,0A,0D
-1496624515.6488,07D,00,5C,A3,00,2A,3F,EF,FE
-1496624515.66031,078,00,28,00,10,00,00,00,00
-1496624515.66892,076,49,BC,C0,80,00,00,00,00
-1496624515.66894,077,01,90,07,42,7F,F8,0E,0D
-1496624515.66905,07D,00,5C,A2,10,2B,3F,EF,FE
-1496624515.6803,078,01,28,80,10,00,00,00,00
-1496624515.68893,076,4A,03,C0,80,00,00,00,00
-1496624515.68894,077,01,8F,07,3F,7F,F8,0A,0D
-1496624515.68895,07D,00,5C,A1,20,2B,BF,EF,FE
-1496624515.70056,078,01,28,80,10,00,00,00,00
-1496624515.70868,076,4A,4C,C0,80,00,00,00,00
-1496624515.7087,077,01,8D,07,3A,7F,F8,0A,0D
-1496624515.70881,07D,00,5F,9D,30,2C,3F,EF,FE
-1496624515.72031,078,54,29,00,10,00,00,00,00
-1496624515.72931,076,4A,93,C0,80,00,00,00,00
-1496624515.72932,077,01,8B,07,36,7F,F8,0A,0C
-1496624515.72933,07D,00,5F,9C,40,2C,BF,EF,FE
-1496624515.74031,078,01,28,80,10,00,00,00,00
-1496624515.74906,076,4A,D8,C0,80,00,00,00,00
-1496624515.74907,077,01,88,07,30,7F,F8,1E,0B
-1496624515.74908,07D,00,62,98,50,2D,3F,EF,FE
-1496624515.76056,078,01,28,80,10,00,00,00,00
-1496624515.76931,076,4B,1A,C0,80,00,00,00,00
-1496624515.76932,077,01,86,07,2E,7F,F8,1A,0D
-1496624515.76933,07D,00,63,96,60,2D,BF,EF,FE
-1496624515.78031,078,00,28,00,10,00,00,00,00
-1496624515.78844,076,4B,56,C0,80,00,00,00,00
-1496624515.78857,077,01,85,07,29,7F,F8,1A,0B
-1496624515.78881,07D,00,63,95,70,2E,BF,EF,FE
-1496624515.80019,078,01,28,80,10,00,00,00,00
-1496624515.80821,076,4B,8D,C0,80,00,00,00,00
-1496624515.80844,077,01,83,07,25,7F,F8,22,0B
-1496624515.80869,07D,00,65,92,80,2F,3F,EF,FE
-1496624515.82057,078,55,29,80,10,00,00,00,00
-1496624515.82919,076,4B,C1,C0,80,00,00,00,00
-1496624515.82921,077,01,80,07,20,7F,F8,2A,0B
-1496624515.82921,07D,00,65,91,90,30,BF,EF,FE
-1496624515.84032,078,00,28,00,10,00,00,00,00
-1496624515.84835,076,4B,F3,C0,80,00,00,00,00
-1496624515.84845,077,01,7D,07,1D,7F,F8,2E,0D
-1496624515.8487,07D,00,65,90,A0,31,BF,EF,FE
-1496624515.86032,078,01,28,80,10,00,00,00,00
-1496624515.8682,076,4C,23,C0,80,00,00,00,00
-1496624515.86845,077,01,7B,07,1C,7F,F8,26,0F
-1496624515.86858,07D,00,65,8F,B0,33,3F,EF,FE
-1496624515.88033,078,01,28,80,10,00,00,00,00
-1496624515.88845,076,4C,52,C0,80,00,00,00,00
-1496624515.88858,077,01,77,07,1C,7F,F8,26,0D
-1496624515.8887,07D,00,65,8E,C0,33,BF,EF,FE
-1496624515.9002,078,00,28,00,10,00,00,00,00
-1496624515.90821,076,4C,82,C0,80,00,00,00,00
-1496624515.90845,077,01,74,07,1A,7F,F8,36,0F
-1496624515.90872,07D,00,65,8D,D0,34,BF,EF,FE
-1496624515.92058,078,55,29,80,10,00,00,00,00
-1496624515.92834,076,4C,B1,C0,80,00,00,00,00
-1496624515.92846,077,01,72,07,1C,7F,F8,36,10
-1496624515.92859,07D,00,65,8C,E0,35,BF,EF,FE
-1496624515.94047,078,01,28,80,10,00,00,00,00
-1496624515.94872,076,4C,DE,C0,80,00,00,00,00
-1496624515.94873,077,01,6E,07,1A,7F,F8,36,0F
-1496624515.94874,07D,00,65,8B,F0,36,BF,EF,FE
-1496624515.96033,078,00,28,00,10,00,00,00,00
-1496624515.96833,076,4D,09,C0,80,00,00,00,00
-1496624515.96846,077,01,6C,07,19,7F,F8,2E,0F
-1496624515.96871,07D,00,65,9A,00,36,BF,EF,FE
-1496624515.98034,078,01,28,80,10,00,00,00,00
-1496624515.98921,076,4D,32,C0,80,00,00,00,00
-1496624515.98922,077,01,68,07,1B,7F,F8,2A,0E
-1496624515.98923,07D,00,65,99,10,37,3F,EF,FE
-1496624516.00035,078,01,28,80,10,00,00,00,00
-1496624516.00834,076,4D,59,C0,80,00,00,00,00
-1496624516.00835,077,01,65,07,1B,7F,F8,3A,0F
-1496624516.00871,07D,00,65,98,20,37,3F,EF,FE
-1496624516.02034,078,54,29,00,10,00,00,00,00
-1496624516.02834,076,4D,7E,C0,80,00,00,00,00
-1496624516.02847,077,01,62,07,19,7F,F8,32,0F
-1496624516.02872,07D,00,65,97,30,37,3F,EF,FE
-1496624516.04034,078,01,28,80,10,00,00,00,00
-1496624516.04847,076,4D,A2,C0,80,00,00,00,00
-1496624516.04848,077,01,5E,07,16,7F,F8,2A,10
-1496624516.0486,07D,00,65,96,40,36,BF,EF,FE
-1496624516.06047,078,01,28,80,10,00,00,00,00
-1496624516.06822,076,4D,C5,C0,80,00,00,00,00
-1496624516.06847,077,01,5A,07,18,7F,F8,2A,0F
-1496624516.06873,07D,00,65,95,50,36,BF,EF,FE
-1496624516.08022,078,00,28,00,10,00,00,00,00
-1496624516.08825,076,4D,EA,C0,80,00,00,00,00
-1496624516.08848,077,01,58,07,18,7F,F8,32,0F
-1496624516.08873,07D,00,65,94,60,35,BF,EF,FE
-1496624516.10147,078,01,28,80,10,00,00,00,00
-1496624516.10822,076,4E,0B,C0,80,00,00,00,00
-1496624516.10847,077,01,54,07,17,7F,F8,3A,0F
-1496624516.10864,07D,00,65,93,70,35,3F,EF,FE
-1496624516.12048,078,55,29,80,10,00,00,00,00
-1496624516.12823,076,4E,2D,C0,80,00,00,00,00
-1496624516.12848,077,01,53,07,15,7F,F8,32,0E
-1496624516.12873,07D,00,65,92,80,34,BF,EF,FE
-1496624516.14074,078,00,28,00,10,00,00,00,00
-1496624516.14912,076,4E,4E,C0,80,00,00,00,00
-1496624516.14913,077,01,50,07,13,7F,F8,2E,0B
-1496624516.14914,07D,00,65,91,90,34,3F,EF,FE
-1496624516.16023,078,01,28,80,10,00,00,00,00
-1496624516.16811,076,4E,6C,C0,80,00,00,00,00
-1496624516.16836,077,01,4D,07,11,7F,F8,36,0C
-1496624516.16862,07D,00,65,90,A0,33,BF,EF,FE
-1496624516.18036,078,01,28,80,10,00,00,00,00
-1496624516.1885,076,4E,8C,C0,80,00,00,00,00
-1496624516.18851,077,01,4B,07,0F,7F,F8,36,0B
-1496624516.18874,07D,00,65,8F,B0,33,3F,EF,FE
-1496624516.20974,078,00,28,00,10,00,00,00,00
-1496624516.21074,076,4E,A8,C0,80,00,00,00,00
-1496624516.21099,077,01,47,07,0F,7F,F8,2A,0D
-1496624516.21112,07D,00,65,8E,C0,32,BF,EF,FE
-1496624516.22024,078,55,29,80,10,00,00,00,00
-1496624516.22812,076,4E,C6,C0,80,00,00,00,00
-1496624516.22849,077,01,44,07,0D,7F,F8,36,09
-1496624516.22862,07D,00,65,8D,D0,32,3F,EF,FE
-1496624516.24049,078,01,28,80,10,00,00,00,00
-1496624516.24875,076,4E,E1,C0,80,00,00,00,00
-1496624516.24876,077,01,43,07,0D,7F,F8,3A,08
-1496624516.24877,07D,00,66,8B,E0,32,3F,EF,FE
-1496624516.26037,078,00,28,00,10,00,00,00,00
-1496624516.26925,076,4E,FA,C0,80,00,00,00,00
-1496624516.26926,077,01,40,07,0D,7F,F8,3A,08
-1496624516.26927,07D,00,66,8A,F0,31,BF,EF,FE
-1496624516.28025,078,01,28,80,10,00,00,00,00
-1496624516.2884,076,4F,12,C0,80,00,00,00,00
-1496624516.2884,077,01,3D,07,0E,7F,F8,3A,0B
-1496624516.28863,07D,00,66,99,00,31,3F,EF,FE
-1496624516.3005,078,01,28,80,10,00,00,00,00
-1496624516.3085,076,4F,2A,C0,80,00,00,00,00
-1496624516.30863,077,01,3C,07,10,7F,F8,32,09
-1496624516.30864,07D,00,66,98,10,31,3F,EF,FE
-1496624516.32051,078,54,29,00,10,00,00,00,00
-1496624516.32926,076,4F,40,C0,80,00,00,00,00
-1496624516.32927,077,01,3A,07,12,7F,F8,36,07
-1496624516.32928,07D,00,66,97,20,31,3F,EF,FE
-1496624516.34088,078,01,28,80,10,00,00,00,00
-1496624516.34926,076,4F,57,C0,80,00,00,00,00
-1496624516.34927,077,01,38,07,0E,7F,F8,3A,06
-1496624516.34928,07D,00,66,96,30,31,3F,EF,FE
-1496624516.36052,078,01,28,80,10,00,00,00,00
-1496624516.36914,076,4F,6B,C0,80,00,00,00,00
-1496624516.36915,077,01,36,07,11,7F,F8,4E,07
-1496624516.36939,07D,00,65,96,40,31,3F,EF,FE
-1496624516.38026,078,00,28,00,10,00,00,00,00
-1496624516.38877,076,4F,81,C0,80,00,00,00,00
-1496624516.38878,077,01,34,07,12,7F,F8,36,09
-1496624516.38879,07D,00,65,95,50,30,BF,EF,FE
-1496624516.40039,078,01,28,80,10,00,00,00,00
-1496624516.40855,076,4F,93,C0,80,00,00,00,00
-1496624516.40877,077,01,31,07,12,7F,F8,32,08
-1496624516.40878,07D,00,65,94,60,30,BF,EF,FE
-1496624516.42079,078,57,29,80,10,00,00,00,00
-1496624516.42839,076,4F,A5,C0,80,00,00,00,00
-1496624516.42852,077,01,2F,07,10,7F,F8,3E,07
-1496624516.42877,07D,00,65,93,70,30,BF,EF,FE
-1496624516.44027,078,00,28,00,10,00,00,00,00
-1496624516.44839,076,4F,B6,C0,80,00,00,00,00
-1496624516.44852,077,01,2D,07,12,7F,F8,42,09
-1496624516.44877,07D,00,65,92,80,30,BF,EF,FE
-1496624516.46015,078,01,28,80,10,00,00,00,00
-1496624516.4689,076,4F,C5,C0,80,00,00,00,00
-1496624516.46903,077,01,2B,07,12,7F,F8,3E,07
-1496624516.46904,07D,00,65,91,90,30,BF,EF,FE
-1496624516.4804,078,01,28,80,10,00,00,00,00
-1496624516.48853,076,4F,D4,C0,80,00,00,00,00
-1496624516.48865,077,01,29,07,11,7F,F8,3A,06
-1496624516.48878,07D,00,65,90,A0,30,BF,EF,FE
-1496624516.5004,078,00,28,00,10,00,00,00,00
-1496624516.50859,076,4F,E0,C0,80,00,00,00,00
-1496624516.5086,077,01,26,07,12,7F,F8,3A,09
-1496624516.50867,07D,00,65,8F,B0,30,BF,EF,FE
-1496624516.52028,078,55,29,80,10,00,00,00,00
-1496624516.52841,076,4F,EB,C0,80,00,00,00,00
-1496624516.52842,077,01,25,07,12,7F,F8,52,08
-1496624516.52866,07D,00,65,8E,C0,30,3F,EF,FE
-1496624516.54041,078,01,28,80,10,00,00,00,00
