Time,ID,B0,B1,B2,B3,B4,B5,B6,B7
-1496624518.16525,2A1,FF,FF,FF,FF,00,00,00,00
-1496624518.16661,42C,88,00,00,00,54,A0,00,00
-1496624518.16686,165,20,C3,4B,00,10,00,00,00
-1496624518.16849,167,72,80,29,09,FF,E0,00,00
-1496624518.1685,200,02,95,80,00,80,59,07,1F
-1496624518.16851,076,50,4C,C0,80,00,00,00,00
-1496624518.16852,077,00,79,07,93,7F,F8,1D,F8
-1496624518.16874,07D,00,1C,D5,E0,0D,3F,EF,FE
-1496624518.16899,082,7C,08,94,14,A9,80,40,00
-1496624518.16924,085,8E,42,80,00,34,20,7C,7D
-1496624518.16949,091,FF,FE,7D,A8,F1,E9,30,00
-1496624518.16961,092,6F,E0,6F,75,0F,A0,EE,E9
-1496624518.16986,202,0C,6F,3A,72,62,EE,00,86
-1496624518.17011,204,DC,00,7D,02,43,F5,12,10
-1496624518.17036,213,FF,FF,08,04,00,01,F8,40
-1496624518.17061,214,80,00,00,00,00,00,71,E0
-1496624518.17086,216,40,B4,FE,89,82,00,11,42
-1496624518.17111,217,00,67,00,83,00,00,00,71
-1496624518.17136,230,00,02,00,00,00,00,00,00
-1496624518.17174,25C,01,FB,06,51,24,18,82,5C
-1496624518.17186,3A7,00,40,0A,0C,5F,00,00,00
-1496624518.17211,3CA,FF,80,08,00,00,00,00,00
-1496624518.17236,415,00,87,CC,72,0F,FF,0F,FF
-1496624518.17261,4B0,B1,00,00,00,E0,00,C8,D8
-1496624518.17649,186,13,B1,01,F4,00,ED,04,00
-1496624518.17661,187,DC,14,08,00,00,70,00,00
-1496624518.17663,455,00,00,00,00,00,00,00,00
-1496624518.17799,202,0C,6E,42,72,62,EE,00,86
-1496624518.178,047,20,00,00,00,00,00,00,00
-1496624518.17812,167,72,80,2A,09,FF,E0,00,00
-1496624518.17813,204,E0,00,7D,02,43,F4,12,2B
-1496624518.17836,085,8E,41,80,00,34,30,7C,7D
-1496624518.17862,217,00,67,00,84,00,00,00,71
-1496624518.17886,25C,01,F8,06,4D,24,18,82,5C
-1496624518.17911,091,FF,FE,7D,9E,FA,EA,30,00
-1496624518.17936,092,6F,D9,6F,73,0F,A0,F6,EA
-1496624518.18074,078,00,28,00,10,00,00,00,00
-1496624518.18086,3A8,E0,00,B8,BE,00,00,00,00
-1496624518.18474,3A6,00,40,0A,0C,5F,00,00,00
-1496624518.18736,165,20,C3,4B,00,10,00,00,00
-1496624518.18749,167,72,80,2B,09,FF,E0,00,00
-1496624518.18887,200,02,95,80,00,80,59,09,1D
-1496624518.18888,076,50,49,C0,80,00,00,00,00
-1496624518.18912,077,00,79,07,96,7F,F8,25,FA
-1496624518.18913,07D,00,22,CE,F0,0C,3F,EF,FE
-1496624518.18914,082,7B,08,94,18,A9,80,40,00
-1496624518.18915,085,8E,40,80,00,34,40,7C,7D
-1496624518.18949,091,FF,FE,7D,A8,EF,EB,30,00
-1496624518.18961,092,6F,EA,6F,73,0F,A0,E4,EB
-1496624518.18986,202,0C,6D,4A,72,64,EE,00,86
-1496624518.19011,204,E4,00,7D,02,44,F3,12,1A
-1496624518.19036,213,FF,FF,08,04,00,01,F9,40
-1496624518.19061,214,80,00,00,00,00,00,70,F0
-1496624518.19086,216,42,B4,00,89,82,00,12,00
-1496624518.19111,217,00,67,00,84,00,00,00,73
-1496624518.19136,230,00,02,00,00,00,00,00,00
-1496624518.19161,25C,01,FD,06,52,24,18,82,5C
-1496624518.19186,3CC,00,00,00,00,00,00,00,00
-1496624518.19211,415,00,88,D0,70,0F,FF,0F,FF
-1496624518.19236,416,97,00,F6,00,01,00,00,00
-1496624518.19274,4B0,B1,00,00,00,F0,01,00,D0
-1496624518.19537,242,00,EB,20,0B,E7,00,00,01
-1496624518.19561,186,13,B1,01,F4,00,ED,04,00
-1496624518.19586,187,DC,14,08,00,00,70,00,00
-1496624518.19724,202,0C,6B,52,72,64,EE,00,87
-1496624518.19726,204,E8,00,7D,02,44,F2,12,1A
-1496624518.19737,047,20,00,00,00,00,00,00,00
-1496624518.19874,167,72,80,2D,09,FF,E0,00,00
-1496624518.19876,217,00,67,00,84,00,00,00,73
-1496624518.19887,085,8E,3F,80,00,35,50,7C,7C
-1496624518.19888,25C,01,FA,06,4C,24,18,82,5C
-1496624518.19912,04A,02,00,00,18,00,00,00,00
-1496624518.19949,04B,00,00,18,D8,C0,18,C0,00
-1496624518.19962,04C,20,6B,BF,00,00,00,00,00
-1496624518.19987,091,FF,FE,7D,A3,F3,EC,30,00
-1496624518.20012,078,01,28,80,10,00,00,00,00
-1496624518.20036,092,6F,D3,6F,77,0F,A0,F6,EC
-1496624518.20062,3A8,E0,00,B8,BD,00,00,00,00
-1496624518.20087,454,00,06,76,15,42,46,00,00
-1496624518.20111,3CA,FF,80,08,00,00,00,00,00
-1496624518.20749,165,20,C3,4B,00,10,00,00,00
-1496624518.20787,167,72,80,2F,09,FF,E0,00,00
-1496624518.20924,076,50,49,C0,80,00,00,00,00
-1496624518.20937,077,00,7A,07,96,7F,F8,35,F8
-1496624518.20962,07D,00,23,DC,00,0B,BF,EF,FE
-1496624518.20963,082,7B,08,94,18,A9,80,40,00
-1496624518.20964,085,8E,3F,80,00,33,60,7C,7D
-1496624518.20965,091,FF,FE,7D,9A,FB,ED,30,00
-1496624518.20965,092,6F,E6,6F,72,0F,A0,E7,ED
-1496624518.20987,178,02,20,01,FD,4E,61,CE,4D
-1496624518.21012,213,FF,FF,08,04,00,01,F9,40
-1496624518.21037,214,80,00,00,00,00,00,7F,00
-1496624518.21061,216,42,B4,00,89,82,00,13,00
-1496624518.21087,217,00,67,00,84,00,00,00,73
-1496624518.21112,200,02,95,80,00,80,57,0B,1D
-1496624518.21137,202,0C,6A,5A,72,66,EE,00,87
-1496624518.21149,204,EC,00,7D,02,42,F1,12,1A
-1496624518.21174,415,00,88,D4,6F,0F,FF,0F,FF
-1496624518.21199,4B0,B1,00,00,00,00,01,18,DC
-1496624518.21337,230,00,02,00,00,00,00,00,00
-1496624518.21338,25C,01,F0,06,51,24,18,82,5C
-1496624518.21637,42C,88,00,00,00,54,A0,00,00
-1496624518.21638,186,13,B1,01,F4,00,ED,04,00
-1496624518.21639,187,DC,14,08,00,00,70,00,00
-1496624518.21639,18A,00,20,18,00,14,00,00,00
-1496624518.21774,202,0C,69,62,72,66,EE,00,87
-1496624518.21776,204,F0,00,7D,02,42,F0,12,10
-1496624518.21787,047,20,00,00,00,00,00,00,00
-1496624518.21788,167,72,80,2F,09,FF,E0,00,00
-1496624518.21924,217,00,67,00,84,00,00,00,73
-1496624518.21949,085,8E,3E,80,00,33,70,7C,7D
-1496624518.2195,25C,01,F2,06,4D,24,18,82,5C
-1496624518.21951,3CC,00,00,00,00,00,00,00,00
-1496624518.21962,091,FF,FE,7D,A1,F3,EE,30,00
-1496624518.21974,092,6F,E4,6F,79,0F,A0,E1,EE
-1496624518.21999,078,55,29,80,10,00,00,00,00
-1496624518.22024,3A8,E0,00,B8,B7,00,00,00,00
-1496624518.22049,422,00,00,00,8E,3C,12,FF,00
-1496624518.22062,423,AB,A0,00,00,00,00,00,00
-1496624518.22099,430,37,01,58,34,C8,79,77,00
-1496624518.22737,165,20,C3,4B,00,10,00,00,00
-1496624518.22749,167,72,80,2F,09,FF,E0,00,00
-1496624518.22887,200,02,95,80,00,80,57,0D,1B
-1496624518.22888,076,50,47,C0,80,00,00,00,00
-1496624518.229,077,00,7A,07,91,7F,F8,2D,F9
-1496624518.22912,07D,00,25,D9,10,0A,BF,EF,FE
-1496624518.22914,082,7B,08,94,14,A9,80,40,00
-1496624518.22925,085,8E,3D,80,00,33,80,7C,7D
-1496624518.22949,091,FF,FE,7D,A0,F3,EF,30,00
-1496624518.22974,092,6F,DF,6F,71,0F,A0,ED,EF
-1496624518.22987,202,0C,68,6A,72,66,EE,00,87
-1496624518.23012,204,F4,00,7D,02,42,EF,12,10
-1496624518.23037,213,FF,FF,08,04,00,01,FA,40
-1496624518.23062,214,80,00,00,00,00,00,7E,10
-1496624518.23087,216,43,B5,00,89,82,00,14,55
-1496624518.23112,217,00,69,00,87,00,00,00,73
-1496624518.23137,230,00,02,00,00,00,00,00,00
-1496624518.23162,25C,01,F5,06,51,24,18,82,5C
-1496624518.23187,3CA,FF,80,08,00,00,00,00,00
-1496624518.23212,415,00,88,D8,6E,0F,FF,0F,FF
-1496624518.23237,4B0,B1,00,00,00,10,01,28,D9
-1496624518.23625,242,00,EB,20,0B,E7,00,00,01
-1496624518.23637,186,13,B1,01,F4,00,ED,04,00
-1496624518.2365,187,DB,14,08,00,00,80,00,00
-1496624518.23787,202,0C,67,72,72,60,EE,00,87
-1496624518.23788,047,20,00,00,00,00,00,00,00
-1496624518.238,167,72,80,31,09,FF,E0,00,00
-1496624518.23801,204,F8,00,7D,02,42,EE,12,1A
-1496624518.23837,085,8E,3D,80,00,31,90,7C,7E
-1496624518.2385,217,00,69,00,87,00,00,00,73
-1496624518.23875,25C,01,FA,06,4D,24,18,82,5C
-1496624518.24012,091,FF,FE,7D,9E,F4,F0,30,00
-1496624518.24025,092,6F,E0,6F,70,0F,A0,EC,F0
-1496624518.24026,078,00,28,00,10,00,00,00,00
-1496624518.24037,3A8,E0,00,B8,B5,00,00,00,00
-1496624518.248,165,20,C3,4B,00,10,00,00,00
-1496624518.24812,167,72,80,32,09,FF,E0,00,00
-1496624518.24814,200,02,95,80,00,80,57,0F,19
-1496624518.24825,076,50,46,C0,80,00,00,00,00
-1496624518.2485,077,00,7A,07,93,7F,F8,25,FA
-1496624518.24875,07D,00,28,D5,20,0A,3F,EF,FE
-1496624518.249,082,7B,08,94,14,A9,80,40,00
-1496624518.24912,085,8E,3C,80,00,31,A0,7C,7E
-1496624518.24937,091,FF,FE,7D,9D,F4,F1,30,00
-1496624518.24962,092,6F,D9,6F,77,0F,A0,EB,F1
-1496624518.24987,202,0C,66,7A,72,60,EE,00,87
-1496624518.25012,204,FC,00,7D,02,42,ED,12,0A
-1496624518.25037,213,FF,FF,08,04,00,01,FB,40
-1496624518.25062,214,80,00,00,00,00,00,7D,20
-1496624518.25087,216,43,B5,01,8A,82,00,15,55
-1496624518.25112,217,00,69,00,87,00,53,00,76
-1496624518.25137,230,00,02,00,00,00,00,00,00
-1496624518.25162,25C,01,F8,06,52,24,18,82,5C
-1496624518.25187,3CC,00,00,00,00,00,00,00,00
-1496624518.252,415,00,8B,DC,6A,0F,FF,0F,FF
-1496624518.25225,4B0,B1,00,00,00,20,01,38,D6
-1496624518.25737,186,13,B1,01,F4,00,ED,04,00
-1496624518.25739,187,DB,14,08,00,00,80,00,00
-1496624518.25762,047,20,00,00,00,00,00,00,00
-1496624518.25764,167,72,80,32,09,FF,E0,00,00
-1496624518.25787,202,0C,72,02,72,62,EE,00,8A
-1496624518.25812,204,C0,00,7D,02,41,FC,12,0A
-1496624518.25837,085,8E,3B,80,00,32,B0,7C,7D
-1496624518.25863,217,00,69,00,87,00,53,00,76
-1496624518.25887,25C,01,F2,06,4D,24,18,82,5C
-1496624518.26025,091,FF,FE,7D,9A,F6,F2,30,00
-1496624518.26038,092,6F,E0,6F,76,0F,A0,E4,F2
-1496624518.26039,078,01,28,80,10,00,00,00,00
-1496624518.2604,3A8,E0,00,B8,B3,00,00,00,00
-1496624518.26187,3CA,FF,80,08,00,00,00,00,00
-1496624518.26587,083,00,20,00,00,00,00,00,00
-1496624518.26589,42C,88,00,00,00,54,A0,00,00
-1496624518.26589,2A1,FF,FF,FF,FF,00,00,00,00
-1496624518.26725,165,20,C3,4B,00,10,00,00,00
-1496624518.2675,167,72,80,31,09,FF,E0,00,00
-1496624518.26913,076,50,44,C0,80,00,00,00,00
-1496624518.26914,077,00,7C,07,92,7F,F8,1D,F7
-1496624518.26915,07D,00,2D,CF,30,09,BF,EF,FE
-1496624518.26916,082,7C,08,94,14,A9,80,40,00
-1496624518.26916,085,8E,3A,80,00,32,C0,7C,7D
-1496624518.26937,091,FF,FE,7D,9C,F3,F3,30,00
-1496624518.26975,092,6F,DB,6F,7B,0F,A0,E3,F3
-1496624518.26988,200,02,95,80,00,80,59,01,25
-1496624518.27012,202,0C,71,0A,72,62,EE,00,8A
-1496624518.27037,204,C4,00,7D,02,41,FB,12,05
-1496624518.27062,213,FF,FF,08,04,00,01,FC,40
-1496624518.27087,214,80,00,00,00,00,00,7C,30
-1496624518.27112,216,43,B5,01,8A,82,00,16,55
-1496624518.27125,217,00,69,00,87,00,53,00,76
-1496624518.2715,230,00,02,00,00,00,00,00,00
-1496624518.27175,25C,01,F5,06,51,24,18,82,5C
-1496624518.272,415,00,8B,E0,69,0F,FF,0F,FF
-1496624518.27225,4B0,B1,00,00,00,30,01,50,D2
-1496624518.27625,242,00,EB,20,0B,E7,00,00,01
-1496624518.27626,186,13,B4,01,F4,00,ED,04,00
-1496624518.27627,187,DB,14,08,00,00,80,00,00
-1496624518.2765,455,00,00,00,00,00,00,00,00
-1496624518.27687,202,0C,70,12,72,62,EE,00,8A
-1496624518.27713,204,C8,00,7D,02,41,FA,12,20
-1496624518.27737,047,20,00,00,00,00,00,00,00
-1496624518.27875,167,72,80,30,09,FF,E0,00,00
-1496624518.27877,25C,01,F7,06,4C,24,18,82,5C
-1496624518.27888,085,8E,39,80,00,32,D0,7C,7D
-1496624518.27889,217,00,69,00,8A,00,53,00,76
-1496624518.279,3CC,00,00,00,00,00,00,00,00
-1496624518.27937,091,FF,FE,7D,95,F9,F4,30,00
-1496624518.27962,092,6F,D1,6F,75,0F,A0,F2,F4
-1496624518.27987,078,01,28,80,10,00,00,00,00
-1496624518.28012,3A8,E0,00,B8,B2,00,00,00,00
-1496624518.28775,165,20,C3,4B,00,10,00,00,00
-1496624518.288,167,72,80,30,09,FF,E0,00,00
-1496624518.28802,200,02,95,80,00,80,59,03,23
-1496624518.28825,076,50,42,C0,80,00,00,00,00
-1496624518.2885,077,00,7D,07,92,7F,F8,21,F9
-1496624518.28875,07D,00,36,C5,40,09,3F,EF,FE
-1496624518.289,082,7D,08,94,14,A9,80,40,00
-1496624518.28925,085,8E,38,80,00,32,E0,7C,7D
-1496624518.28938,202,0C,6F,1A,72,64,EE,00,8A
-1496624518.28963,091,FF,FE,7D,97,F6,F5,30,00
-1496624518.28988,092,6F,DC,6F,78,0F,A0,E3,F5
-1496624518.29013,204,CC,00,7D,02,42,F9,12,20
-1496624518.29038,213,FF,FF,08,04,00,01,FC,40
-1496624518.29075,214,80,00,00,00,00,00,7B,40
-1496624518.29088,216,45,B5,01,8A,82,00,17,55
-1496624518.29113,217,00,69,00,8A,00,53,00,76
-1496624518.29138,230,00,02,00,00,00,00,00,00
-1496624518.29163,25C,01,F9,06,51,24,18,82,5C
-1496624518.29188,3CA,FF,80,08,00,00,00,00,00
-1496624518.29213,415,00,8B,E4,68,0F,FF,0F,FF
-1496624518.29225,416,98,00,F5,00,01,00,00,00
-1496624518.2925,4B0,B1,00,00,00,40,01,88,CA
-1496624518.29638,186,13,B4,01,F4,00,ED,04,00
-1496624518.29639,187,DB,14,08,00,00,80,00,00
-1496624518.29775,202,0C,6E,22,72,64,EE,00,8A
-1496624518.29788,047,20,00,00,00,00,00,00,00
-1496624518.29789,167,72,80,30,09,FF,E0,00,00
-1496624518.298,204,D0,00,7D,02,42,F8,12,0A
-1496624518.29825,217,00,6C,00,8A,00,53,00,76
-1496624518.2985,085,8E,37,80,00,32,F0,7C,7D
-1496624518.29875,25C,01,FA,06,4C,24,18,82,5C
-1496624518.30037,04A,02,00,00,18,00,00,00,00
-1496624518.30039,04B,00,00,18,D8,C0,18,C0,00
-1496624518.3004,04C,20,6B,BF,00,00,00,00,00
-1496624518.3004,078,00,28,00,10,00,00,00,00
-1496624518.30041,091,FF,FE,7D,95,F7,F6,30,00
-1496624518.30062,092,6F,DC,6F,78,0F,A0,E2,F6
-1496624518.30087,3A8,E0,00,B8,B1,00,00,00,00
-1496624518.30725,165,20,C3,4B,00,10,00,00,00
-1496624518.30863,167,72,80,30,09,FF,E0,00,00
-1496624518.30865,076,50,40,C0,80,00,00,00,00
-1496624518.30876,077,00,7D,07,90,7F,F8,21,F9
-1496624518.30877,07D,00,40,BA,50,09,BF,EF,FE
-1496624518.30888,082,7D,08,94,0C,A9,80,40,00
-1496624518.30913,085,8E,36,80,00,42,00,7C,7D
-1496624518.30938,091,FF,FE,7D,95,F6,F7,30,00
-1496624518.30963,092,6F,E0,6F,79,0F,A0,DC,F7
-1496624518.30988,178,02,20,02,00,4E,61,CE,4D
-1496624518.31025,213,FF,FF,08,04,00,01,FC,40
-1496624518.31038,214,80,00,00,00,00,00,7A,50
-1496624518.31063,200,02,95,80,00,80,59,05,21
-1496624518.31088,216,45,B6,03,8A,82,00,18,55
-1496624518.31113,202,0C,6D,2A,72,64,EE,00,8A
-1496624518.31126,204,D4,00,7D,02,42,F7,12,25
-1496624518.31163,217,00,6C,00,8A,00,53,00,7A
-1496624518.31175,3CC,00,00,00,00,00,00,00,00
-1496624518.312,415,00,8D,E8,65,0F,FF,0F,FF
-1496624518.31225,4B0,B3,00,00,00,50,01,D8,BF
-1496624518.31363,230,00,02,00,00,00,00,00,00
-1496624518.31364,25C,01,F5,06,52,24,18,82,5C
-1496624518.31651,242,00,EB,20,0A,E7,00,00,01
-1496624518.31652,186,13,B4,01,F4,00,ED,04,00
-1496624518.31653,187,DB,14,08,00,00,80,00,00
-1496624518.31654,18A,00,20,18,00,14,00,00,00
-1496624518.31654,40A,C1,02,35,38,36,39,30,FF
-1496624518.31655,42C,88,00,00,00,54,A0,00,00
-1496624518.31688,202,0C,6A,32,72,66,EE,00,8C
-1496624518.31713,204,D8,00,7D,02,42,F6,12,25
-1496624518.31738,047,20,00,00,00,00,00,00,00
-1496624518.31876,167,72,80,2F,09,FF,E0,00,00
-1496624518.31877,25C,01,FA,06,4D,24,18,82,5C
-1496624518.31888,085,8E,35,80,00,42,10,7C,7D
-1496624518.31901,217,00,6C,00,8A,00,53,00,7A
-1496624518.32038,091,FF,FE,7D,92,F8,F8,30,00
-1496624518.32063,092,6F,EC,6F,78,0F,A0,D0,F8
-1496624518.32064,078,55,29,80,10,00,00,00,00
-1496624518.32065,3A8,E0,00,B8,B0,00,00,00,00
-1496624518.32066,422,00,00,00,8E,3C,12,FF,00
-1496624518.32076,423,AB,A0,00,00,00,00,00,00
-1496624518.32077,430,37,01,58,34,C8,79,77,00
-1496624518.32113,3CA,FF,80,08,00,00,00,00,00
-1496624518.32751,165,20,C3,4B,00,10,00,00,00
-1496624518.32764,167,72,80,2E,09,FF,E0,00,00
-1496624518.32901,076,50,3F,C0,80,00,00,00,00
-1496624518.32926,077,00,7F,07,90,7F,F8,25,FA
-1496624518.32927,07D,00,45,B4,60,0A,3F,EF,FE
-1496624518.32928,082,7C,08,94,0C,A9,80,40,00
-1496624518.32929,085,8E,34,80,00,41,20,7C,7E
-1496624518.32938,200,02,95,80,00,80,59,07,1F
-1496624518.32976,091,FF,FE,7D,90,F9,F9,30,00
-1496624518.32988,092,6F,DE,6F,7B,0F,A0,DA,F9
-1496624518.33013,202,0C,69,3A,72,66,EE,00,8C
-1496624518.33038,204,DC,00,7D,02,42,F5,12,0A
-1496624518.33063,213,FF,FF,08,04,00,01,FD,40
-1496624518.33088,214,80,00,00,00,00,00,79,60
-1496624518.33113,216,46,B6,03,8A,82,00,19,55
-1496624518.33138,217,00,6C,00,8D,00,53,00,7A
-1496624518.33163,230,00,02,00,00,00,00,00,00
-1496624518.33188,25C,01,F8,06,51,24,18,82,5C
-1496624518.33201,415,00,8E,EC,63,0F,FF,0F,FF
-1496624518.33226,4B0,B3,00,00,00,60,02,10,B7
-1496624518.33763,186,13,B4,01,F4,00,ED,04,00
-1496624518.33765,187,DA,14,08,00,00,90,00,00
-1496624518.33766,202,0C,67,42,72,60,EE,00,8D
-1496624518.33766,204,E0,00,7D,02,41,F4,12,15
-1496624518.33767,047,20,00,00,00,00,00,00,00
-1496624518.33776,167,72,80,2E,09,FF,E0,00,00
-1496624518.33938,25C,01,F2,06,4C,24,18,82,5C
-1496624518.33939,085,8E,33,80,00,42,30,7C,7D
-1496624518.3394,217,00,6C,00,8D,00,56,00,7A
-1496624518.33941,3CC,00,00,00,00,00,00,00,00
-1496624518.34076,091,FF,FE,7D,88,00,FA,30,00
-1496624518.34077,078,01,28,80,10,00,00,00,00
-1496624518.34088,092,6F,E3,6F,77,0F,A0,D8,FA
-1496624518.3409,3A8,E0,00,B8,AB,00,00,00,00
-1496624518.34726,165,20,C3,4B,00,10,00,00,00
-1496624518.34751,167,72,80,2C,09,FF,E0,00,00
-1496624518.34889,200,02,95,80,00,80,59,09,1D
-1496624518.3489,076,50,3D,C0,80,00,00,00,00
-1496624518.34914,077,00,80,07,8E,7F,F8,25,FA
-1496624518.34915,07D,00,49,AF,70,0B,3F,EF,FE
-1496624518.34916,082,7B,08,94,0C,A9,80,40,00
-1496624518.34917,085,8E,31,80,00,43,40,7C,7D
-1496624518.34951,202,0C,66,4A,72,60,EE,00,8D
-1496624518.34964,091,FF,FE,7D,8F,F8,FB,30,00
-1496624518.34989,092,6F,E8,6F,7E,0F,A0,CB,FB
-1496624518.35013,204,E4,00,7D,02,41,F3,12,15
-1496624518.35038,213,FF,FF,08,04,00,01,FD,40
-1496624518.35063,214,80,00,00,00,00,00,78,70
-1496624518.35088,216,46,B6,03,8C,82,00,1A,55
-1496624518.35126,217,00,6C,00,8D,00,56,00,7A
-1496624518.35138,230,00,02,00,00,00,00,00,00
-1496624518.35163,25C,01,F5,06,51,24,18,82,5C
-1496624518.35188,3CA,FF,80,08,00,00,00,00,00
-1496624518.35213,415,00,90,F0,60,0F,FF,0F,FF
-1496624518.35238,4B0,B3,00,00,00,70,02,40,B0
-1496624518.35639,242,00,EB,20,0A,E7,00,00,01
-1496624518.3564,186,13,B4,01,F4,00,ED,04,00
-1496624518.35641,187,DA,14,08,00,00,90,00,00
-1496624518.35776,202,0C,63,52,72,60,EE,00,8F
-1496624518.35777,047,20,00,00,00,00,00,00,00
-1496624518.35789,167,72,80,2B,09,FF,E0,00,00
-1496624518.35814,204,E8,00,7D,02,41,F2,12,0A
-1496624518.35826,085,8E,30,80,00,43,50,7C,7D
-1496624518.35851,217,00,6E,00,8D,00,56,00,7A
-1496624518.35876,25C,01,F6,06,4D,24,18,82,5C
-1496624518.36026,091,FF,FE,7D,87,FF,FC,30,00
-1496624518.36027,092,6F,DB,6F,79,0F,A0,DC,FC
-1496624518.36039,078,00,28,00,10,00,00,00,00
-1496624518.3604,3A8,E0,00,B8,A9,00,00,00,00
-1496624518.36463,083,00,20,00,00,00,00,00,00
-1496624518.36476,42C,88,00,00,00,54,A0,00,00
-1496624518.36501,2A1,FF,FF,FF,FF,00,00,00,00
-1496624518.36764,165,20,C3,4B,00,10,00,00,00
-1496624518.36789,167,72,80,2B,09,FF,E0,00,00
-1496624518.36801,200,02,95,80,00,80,57,0B,1D
-1496624518.36826,076,50,3A,C0,80,00,00,00,00
-1496624518.36851,077,00,82,07,8E,7F,F8,31,F9
-1496624518.36876,07D,00,4B,AC,80,0C,3F,EF,FE
-1496624518.36901,082,7A,08,94,0C,A9,80,40,00
-1496624518.36926,085,8E,2F,80,00,43,60,7C,7D
-1496624518.36939,202,0C,62,5A,72,62,EE,00,8F
-1496624518.36964,091,FF,FE,7D,87,FE,FD,30,00
-1496624518.36989,092,6F,ED,6F,7E,0F,A0,C4,FD
-1496624518.37014,204,EC,00,7D,02,41,F1,12,00
-1496624518.37039,213,FF,FF,08,04,00,01,FE,40
-1496624518.37064,214,80,00,00,00,00,00,77,80
-1496624518.37089,216,46,B8,04,8C,82,00,1B,55
-1496624518.37114,217,00,6E,00,8D,00,56,00,7C
-1496624518.37139,230,00,02,00,00,00,00,00,00
-1496624518.37164,25C,01,F5,06,51,24,18,82,5C
-1496624518.37189,3A7,00,40,0A,0C,5F,00,00,00
-1496624518.37214,3CC,00,00,00,00,00,00,00,00
-1496624518.37239,415,00,90,F4,5F,0F,FF,0F,FF
-1496624518.37264,4B0,B3,00,00,00,80,02,58,AC
-1496624518.37652,186,13,BD,01,F4,00,ED,04,00
-1496624518.37653,187,DA,14,08,00,00,90,00,00
-1496624518.37664,455,00,00,00,00,00,00,00,00
-1496624518.37676,202,0C,61,62,72,62,EE,00,8F
-1496624518.37714,204,F0,00,7D,02,41,F0,12,00
-1496624518.37739,047,20,00,00,00,00,00,00,00
-1496624518.37877,167,72,80,2A,09,FF,E0,00,00
-1496624518.37878,25C,01,F7,06,4C,24,18,82,5C
-1496624518.37901,085,8E,2E,80,00,42,70,7C,7E
-1496624518.37903,217,00,6E,00,90,00,56,00,7C
-1496624518.38064,091,FF,FE,7D,87,FD,FE,30,00
-1496624518.38065,092,6F,DC,6F,7B,0F,A0,D7,FE
-1496624518.38066,078,01,28,80,10,00,00,00,00
-1496624518.38067,3A8,E0,00,B8,A7,00,00,00,00
-1496624518.38214,3CA,FF,80,08,00,00,00,00,00
-1496624518.38477,3A6,00,40,0A,0C,5F,00,00,00
-1496624518.38751,165,20,C3,4B,00,10,00,00,00
-1496624518.38776,167,72,80,2A,09,FF,E0,00,00
-1496624518.38914,076,50,38,C0,80,00,00,00,00
-1496624518.38927,077,00,84,07,8B,7F,F8,35,FA
-1496624518.38951,07D,00,4B,AB,90,0D,BF,EF,FE
-1496624518.38953,082,7B,08,94,14,A9,80,40,00
-1496624518.38954,085,8E,2C,80,00,44,80,7C,7D
-1496624518.38955,200,02,95,80,00,80,57,0D,1B
-1496624518.38964,091,FF,FE,7D,7E,05,FF,30,00
-1496624518.38989,092,6F,E9,6F,79,0F,A0,CB,FF
-1496624518.39014,213,FF,FF,08,04,00,01,FE,40
-1496624518.39039,214,80,00,00,00,00,00,76,90
-1496624518.39064,202,0C,60,6A,72,64,EE,00,8F
-1496624518.39089,204,F4,00,7D,02,41,EF,12,15
-1496624518.39114,216,47,B8,04,8C,82,00,1C,55
-1496624518.39127,217,00,6E,00,90,00,56,00,7C
-1496624518.39151,415,00,92,F8,5C,0F,FF,0F,FF
-1496624518.39176,416,99,00,F4,00,01,00,00,00
-1496624518.39201,4B0,B3,00,00,00,90,02,58,AB
-1496624518.39226,230,00,02,00,00,00,00,00,00
-1496624518.39251,25C,01,F6,06,52,24,18,82,5C
-1496624518.39639,242,00,EB,20,0A,E7,00,00,01
-1496624518.39664,186,13,BD,01,F4,00,ED,04,00
-1496624518.39665,187,DA,14,08,00,00,90,00,00
-1496624518.39677,202,0C,5D,72,72,64,EE,00,91
-1496624518.39714,204,F8,00,7D,02,41,EE,12,05
-1496624518.39739,047,20,00,00,00,00,00,00,00
-1496624518.39902,167,72,80,29,09,FF,E0,00,00
-1496624518.39903,25C,01,FA,06,4D,24,18,82,5C
-1496624518.39904,085,8E,2C,80,00,43,90,7C,7D
-1496624518.39905,217,00,6E,00,90,00,56,00,7C
-1496624518.39905,3CC,00,00,00,00,00,00,00,00
-1496624518.40052,04A,02,00,00,18,00,00,00,00
-1496624518.40077,04B,00,00,18,D8,C0,18,C0,00
-1496624518.40078,04C,20,6B,BF,00,00,00,00,00
-1496624518.40079,078,01,28,80,10,00,00,00,00
-1496624518.4008,091,FF,FE,7D,80,02,00,30,00
-1496624518.4008,092,6F,F1,6F,80,0F,A0,BB,00
-1496624518.40101,3A8,E0,00,B8,A6,00,00,00,00
-1496624518.40514,084,11,00,00,9B,24,2E,12,00
-1496624518.40789,165,20,C3,4B,00,10,00,00,00
-1496624518.40791,167,72,80,27,09,FF,E0,00,00
-1496624518.40827,076,50,35,C0,80,00,00,00,00
-1496624518.40852,077,00,85,07,88,7F,F8,31,FA
-1496624518.40877,07D,00,4C,A9,A0,0F,3F,EF,FE
